,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
6094,H,609.4,14.12,5.25,9.95,96.0,94.86,6.16,162.42
6095,H,609.5,14.17,5.31,10.03,96.73,94.01,6.0,161.91
6096,H,609.6,14.19,5.37,10.1,97.53,93.17,6.09,161.47
6097,H,609.7,14.18,5.44,10.03,98.97,94.07,4.83,161.62
6098,H,609.8,14.17,5.52,10.07,99.96,94.67,4.26,161.78
6099,H,609.9,14.28,5.63,10.22,100.57,94.08,2.88,162.58
6100,H,610.0,14.31,5.73,10.3,100.02,94.68,2.79,162.8
6101,H,610.1,14.35,5.81,10.41,99.95,94.59,2.23,162.74
6102,H,610.2,14.37,5.84,10.43,99.31,94.83,2.31,162.53
6103,H,610.3,14.36,5.83,10.39,99.19,96.17,1.68,163.47
6104,H,610.4,14.28,5.79,10.32,99.5,97.23,1.79,164.37
6105,H,610.5,14.25,5.73,10.22,99.19,97.63,2.09,165.1
6106,H,610.6,14.25,5.67,10.22,99.0,96.13,2.01,165.63
6107,H,610.7,14.2,5.61,10.19,98.78,95.53,1.9,165.9
6108,H,610.8,14.18,5.53,10.2,98.25,95.37,4.51,166.95
6109,H,610.9,14.16,5.43,10.09,97.58,95.45,5.03,168.35
6110,H,611.0,14.13,5.32,10.0,97.61,95.95,4.44,168.86
6111,H,611.1,14.09,5.25,9.82,97.34,97.16,4.16,169.18
6112,H,611.2,14.13,5.22,9.85,97.34,96.41,4.19,170.11
6113,H,611.3,14.18,5.23,9.9,97.09,94.99,4.36,170.24
6114,H,611.4,14.19,5.28,10.04,97.2,92.8,3.16,171.04
6115,H,611.5,14.23,5.32,10.11,97.08,91.36,1.7,172.06
6116,H,611.6,14.26,5.37,10.14,97.24,90.66,0.78,173.5
6117,H,611.7,14.25,5.4,10.16,96.01,91.19,1.47,173.97
6118,H,611.8,14.23,5.42,10.19,94.82,92.05,2.44,174.26
6119,H,611.9,14.22,5.45,10.29,92.86,92.02,2.78,174.64
6120,H,612.0,14.24,5.47,10.34,91.88,91.49,3.34,174.41
6121,H,612.1,14.19,5.47,10.47,90.82,90.4,3.72,174.76
6122,H,612.2,14.2,5.46,10.49,89.85,89.47,4.53,174.51
6123,H,612.3,14.16,5.44,10.44,89.39,89.91,4.97,174.63
6124,H,612.4,14.14,5.4,10.32,89.9,91.78,6.01,174.44
6125,H,612.5,14.1,5.37,10.25,89.45,93.23,6.17,174.79
6126,H,612.6,14.13,5.35,10.21,89.08,94.4,5.09,175.93
6127,H,612.7,14.09,5.33,10.23,89.09,94.22,5.74,174.49
6128,H,612.8,14.12,5.3,10.23,90.19,94.04,4.85,175.12
6129,H,612.9,14.12,5.27,10.16,91.7,93.28,5.18,174.65
6130,H,613.0,14.13,5.24,10.07,93.35,94.34,3.83,175.25
6131,H,613.1,14.12,5.24,9.97,95.36,94.91,3.35,175.08
6132,H,613.2,14.19,5.28,10.0,95.99,95.22,3.69,174.44
6133,H,613.3,14.24,5.36,10.04,96.02,95.47,3.37,173.52
6134,H,613.4,14.26,5.43,10.1,96.17,95.92,2.49,172.83
6135,H,613.5,14.27,5.49,10.2,96.1,95.12,1.94,171.46
6136,H,613.6,14.3,5.52,10.19,96.22,95.53,1.53,169.69
6137,H,613.7,14.26,5.54,10.18,96.65,95.88,1.86,168.66
6138,H,613.8,14.22,5.56,10.16,96.12,96.01,2.62,168.33
6139,H,613.9,14.22,5.58,10.26,95.45,95.87,2.84,167.89
6140,H,614.0,14.19,5.59,10.29,94.99,96.18,2.1,167.6
6141,H,614.1,14.18,5.6,10.31,94.97,96.59,3.6,166.83
6142,H,614.2,14.2,5.6,10.23,94.6,97.78,3.33,165.48
6143,H,614.3,14.22,5.61,10.22,95.29,98.59,3.4,163.97
6144,H,614.4,14.23,5.61,10.12,96.22,100.22,4.22,163.26
6145,H,614.5,14.26,5.61,10.09,97.19,100.79,4.19,163.07
6146,H,614.6,14.29,5.58,10.04,98.21,100.48,3.93,162.72
6147,H,614.7,14.26,5.54,9.96,99.58,100.3,3.17,162.42
6148,H,614.8,14.23,5.47,9.89,100.49,100.23,3.39,162.47
6149,H,614.9,14.21,5.42,9.87,101.16,98.89,3.01,162.77
6150,H,615.0,14.18,5.39,9.9,100.54,97.91,3.01,162.57
6151,H,615.1,14.18,5.4,9.96,100.23,96.75,3.13,162.03
6152,H,615.2,14.21,5.42,10.01,100.02,94.95,2.96,162.43
6153,H,615.3,14.24,5.45,10.04,100.85,93.82,3.02,162.43
6154,H,615.4,14.2,5.46,10.04,101.33,92.55,3.34,162.04
6155,H,615.5,14.23,5.48,10.11,101.0,91.25,2.88,161.74
6156,H,615.6,14.2,5.49,10.1,100.34,90.39,2.38,162.95
6157,H,615.7,14.21,5.5,10.25,99.8,89.43,2.52,163.94
6158,H,615.8,14.2,5.51,10.27,99.25,89.44,1.78,164.82
6159,H,615.9,14.22,5.52,10.27,98.81,89.39,1.28,165.82
6160,H,616.0,14.22,5.53,10.23,99.37,90.16,0.64,167.33
6161,H,616.1,14.24,5.54,10.18,100.5,91.82,1.73,168.83
6162,H,616.2,14.26,5.55,10.16,101.24,92.46,2.56,169.52
6163,H,616.3,14.28,5.56,10.16,101.55,92.93,2.33,169.51
6164,H,616.4,14.28,5.56,10.13,101.3,93.4,2.34,169.87
6165,H,616.5,14.31,5.55,10.18,99.99,93.66,1.98,171.14
6166,H,616.6,14.29,5.53,10.19,99.38,94.51,3.18,172.25
6167,H,616.7,14.2,5.49,10.11,99.28,96.06,4.63,173.92
6168,H,616.8,14.15,5.44,10.06,99.01,96.73,4.64,175.16
6169,H,616.9,14.13,5.42,9.98,98.73,96.77,4.73,175.99
6170,H,617.0,14.13,5.44,10.07,98.07,96.18,4.04,175.99
6171,H,617.1,14.12,5.49,10.18,97.26,94.98,3.51,176.49
6172,H,617.2,14.19,5.54,10.29,96.24,94.37,3.17,177.72
6173,H,617.3,14.19,5.58,10.33,94.78,94.7,3.86,178.08
6174,H,617.4,14.22,5.61,10.33,94.91,94.8,3.39,178.01
6175,H,617.5,14.25,5.64,10.38,94.02,94.88,2.66,179.08
6176,H,617.6,14.28,5.66,10.39,93.0,94.3,2.19,178.78
6177,H,617.7,14.29,5.66,10.52,92.23,93.22,1.38,178.3
6178,H,617.8,14.29,5.63,10.52,90.53,92.72,1.26,177.3
6179,H,617.9,14.29,5.58,10.55,88.42,92.8,1.4,176.08
6180,H,618.0,14.19,5.5,10.4,88.57,93.33,1.61,175.47
6181,H,618.1,14.13,5.4,10.32,87.5,94.41,1.2,175.43
6182,H,618.2,14.12,5.31,10.25,86.79,94.38,1.15,175.37
6183,H,618.3,14.15,5.25,10.21,86.63,94.05,1.77,174.43
6184,H,618.4,14.11,5.19,10.16,87.04,94.66,2.23,173.37
6185,H,618.5,14.16,5.14,10.08,87.38,95.45,3.5,172.64
6186,H,618.6,14.18,5.08,9.94,87.94,97.15,3.75,172.44
6187,H,618.7,14.12,5.03,9.8,88.69,99.57,3.9,171.7
6188,H,618.8,14.11,5.04,9.7,89.66,100.83,3.55,170.98
6189,H,618.9,14.15,5.1,9.85,89.64,100.52,5.1,170.58
6190,H,619.0,14.16,5.18,9.89,91.15,100.84,4.77,170.37
6191,H,619.1,14.17,5.3,10.0,91.94,99.97,3.22,170.13
6192,H,619.2,14.22,5.42,10.13,92.06,99.29,1.03,170.19
6193,H,619.3,14.21,5.52,10.16,92.83,100.76,2.21,169.99
6194,H,619.4,14.22,5.62,10.17,93.33,101.97,3.7,168.99
6195,H,619.5,14.25,5.73,10.27,93.5,102.28,3.77,167.63
6196,H,619.6,14.26,5.83,10.33,93.61,102.3,2.66,166.67
6197,H,619.7,14.29,5.9,10.47,93.75,100.68,2.49,165.9
6198,H,619.8,14.34,5.93,10.56,95.03,99.39,3.73,165.38
6199,H,619.9,14.31,5.94,10.5,95.43,99.31,4.04,165.32
6200,H,620.0,14.28,5.91,10.49,95.68,99.37,3.16,165.35
6201,H,620.1,14.27,5.84,10.37,96.26,99.53,3.96,164.99
6202,H,620.2,14.24,5.76,10.3,95.68,100.32,4.64,164.38
6203,H,620.3,14.22,5.66,10.17,96.23,100.23,4.5,163.8
6204,H,620.4,14.21,5.57,10.11,96.54,98.91,5.16,163.16
6205,H,620.5,14.24,5.48,10.07,96.64,98.08,4.48,163.03
6206,H,620.6,14.21,5.37,9.99,96.8,98.03,4.43,163.09
6207,H,620.7,14.2,5.27,9.83,97.13,98.06,4.39,162.87
6208,H,620.8,14.2,5.21,9.82,96.24,97.91,4.74,163.36
6209,H,620.9,14.21,5.16,9.75,96.38,97.73,4.41,164.55
6210,H,621.0,14.19,5.13,9.79,95.36,97.29,4.07,165.13
6211,H,621.1,14.2,5.13,9.83,95.49,96.08,2.33,165.03
6212,H,621.2,14.19,5.16,9.9,95.78,94.46,2.18,164.46
6213,H,621.3,14.17,5.21,9.94,95.74,93.52,1.89,164.4
6214,H,621.4,14.16,5.28,10.07,96.0,92.78,2.25,164.19
6215,H,621.5,14.18,5.37,10.1,96.25,92.88,1.69,164.17
6216,H,621.6,14.18,5.47,10.2,95.59,93.42,0.34,164.48
6217,H,621.7,14.23,5.57,10.24,96.14,94.83,0.71,164.61
6218,H,621.8,14.27,5.68,10.32,96.01,95.4,1.79,164.52
6219,H,621.9,14.33,5.77,10.43,96.4,95.74,2.89,165.28
6220,H,622.0,14.33,5.83,10.41,97.05,96.29,3.1,165.8
6221,H,622.1,14.36,5.86,10.45,97.48,97.36,2.67,166.97
6222,H,622.2,14.33,5.85,10.39,98.1,97.91,2.64,167.5
6223,H,622.3,14.31,5.79,10.27,98.5,99.37,4.26,167.02
6224,H,622.4,14.25,5.7,10.2,97.7,99.64,4.46,166.84
6225,H,622.5,14.21,5.61,10.14,97.59,99.45,4.99,167.5
6226,H,622.6,14.21,5.52,10.11,97.49,98.97,4.36,168.25
6227,H,622.7,14.15,5.43,9.99,97.64,98.79,5.89,168.39
6228,H,622.8,14.14,5.36,9.94,98.43,97.79,5.74,169.18
6229,H,622.9,14.16,5.3,9.91,98.61,97.32,5.95,169.72
6230,H,623.0,14.17,5.3,9.96,97.59,96.14,5.13,169.88
6231,H,623.1,14.17,5.32,9.99,96.66,94.92,3.73,170.45
6232,H,623.2,14.21,5.35,10.1,96.1,93.94,3.22,171.08
6233,H,623.3,14.21,5.38,10.15,94.7,93.78,3.13,171.05
6234,H,623.4,14.23,5.41,10.2,94.26,93.31,1.62,170.25
6235,H,623.5,14.22,5.44,10.22,94.11,92.98,0.54,170.45
6236,H,623.6,14.24,5.47,10.26,93.6,92.38,2.25,171.25
6237,H,623.7,14.27,5.5,10.34,93.36,91.75,1.06,172.56
6238,H,623.8,14.3,5.52,10.39,92.89,91.98,0.73,173.18
6239,H,623.9,14.31,5.53,10.44,92.28,91.98,1.11,173.45
6240,H,624.0,14.26,5.51,10.3,92.29,93.31,0.53,173.71
6241,H,624.1,14.22,5.46,10.27,92.39,94.51,1.91,174.08
6242,H,624.2,14.23,5.41,10.19,92.8,95.26,2.52,174.41
6243,H,624.3,14.15,5.35,10.13,93.42,94.93,3.54,175.12
6244,H,624.4,14.12,5.29,10.01,94.07,95.52,4.63,174.34
6245,H,624.5,14.11,5.27,10.02,94.62,95.38,4.82,175.0
6246,H,624.6,14.12,5.27,10.01,95.13,95.98,6.16,174.56
6247,H,624.7,14.11,5.27,9.94,95.7,97.49,6.26,175.13
6248,H,624.8,14.1,5.29,9.88,95.9,98.61,5.59,175.28
6249,H,624.9,14.12,5.35,9.95,96.33,97.24,6.17,175.04
6250,H,625.0,14.16,5.42,10.09,96.67,96.27,6.36,174.66
6251,H,625.1,14.15,5.5,10.21,96.42,93.94,6.65,173.91
6252,H,625.2,14.2,5.57,10.37,95.69,92.11,6.77,173.75
6253,H,625.3,14.2,5.63,10.43,95.09,91.43,5.66,174.59
6254,H,625.4,14.23,5.69,10.49,94.02,92.05,5.11,174.96
6255,H,625.5,14.23,5.74,10.59,93.07,92.11,5.26,175.09
6256,H,625.6,14.25,5.77,10.61,92.49,91.9,4.67,175.54
6257,H,625.7,14.28,5.79,10.75,91.44,90.09,4.46,175.4
6258,H,625.8,14.32,5.81,10.79,90.88,89.02,3.64,175.55
6259,H,625.9,14.34,5.81,10.86,89.86,88.82,3.12,175.79
6260,H,626.0,14.3,5.79,10.77,88.93,89.54,2.28,176.06
6261,H,626.1,14.32,5.76,10.81,87.98,90.54,1.86,176.7
6262,H,626.2,14.26,5.72,10.67,87.44,92.13,1.78,177.42
6263,H,626.3,14.29,5.69,10.69,87.44,92.69,0.56,177.87
6264,H,626.4,14.25,5.65,10.59,87.78,92.65,0.67,177.38
6265,H,626.5,14.27,5.6,10.59,88.16,92.22,0.84,177.62
6266,H,626.6,14.22,5.52,10.46,89.96,91.86,0.51,177.03
6267,H,626.7,14.2,5.43,10.3,91.04,92.51,1.0,176.26
6268,H,626.8,14.17,5.33,10.17,92.49,93.62,2.42,175.34
6269,H,626.9,14.13,5.25,10.04,93.39,94.0,2.97,175.68
6270,H,627.0,14.14,5.2,10.01,93.96,94.44,3.45,176.11
6271,H,627.1,14.11,5.17,9.93,95.11,94.57,3.26,177.0
6272,H,627.2,14.16,5.17,9.97,95.81,93.49,3.26,177.69
6273,H,627.3,14.11,5.17,9.92,96.56,92.89,4.33,176.86
6274,H,627.4,14.13,5.18,9.92,97.78,92.3,4.44,174.94
6275,H,627.5,14.14,5.26,10.03,96.53,91.93,3.95,175.0
6276,H,627.6,14.18,5.34,10.18,95.55,91.53,4.08,175.24
6277,H,627.7,14.18,5.42,10.25,94.98,92.21,3.17,175.16
6278,H,627.8,14.22,5.5,10.35,93.81,92.29,2.21,174.79
6279,H,627.9,14.22,5.56,10.34,94.05,92.43,1.47,174.03
6280,H,628.0,14.23,5.61,10.37,94.56,92.42,1.62,173.27
6281,H,628.1,14.24,5.66,10.46,92.94,92.18,1.55,173.25
6282,H,628.2,14.28,5.69,10.61,92.06,91.64,1.13,173.6
6283,H,628.3,14.29,5.68,10.61,91.61,92.48,0.67,173.69
6284,H,628.4,14.25,5.67,10.5,91.48,93.0,1.01,173.93
6285,H,628.5,14.26,5.64,10.47,91.77,94.11,1.48,172.87
6286,H,628.6,14.22,5.58,10.29,92.93,95.0,2.37,171.59
6287,H,628.7,14.2,5.51,10.24,93.28,95.18,2.67,171.38
6288,H,628.8,14.17,5.44,10.17,94.14,94.76,2.98,171.77
6289,H,628.9,14.16,5.35,10.08,94.33,95.5,2.64,171.27
6290,H,629.0,14.11,5.26,9.99,94.51,96.54,3.23,170.82
6291,H,629.1,14.1,5.2,9.89,94.82,97.43,3.31,170.83
6292,H,629.2,14.15,5.21,9.93,94.36,97.59,2.3,171.11
6293,H,629.3,14.14,5.26,9.93,94.62,97.63,2.64,171.4
6294,H,629.4,14.18,5.31,9.96,96.22,97.18,3.59,170.96
6295,H,629.5,14.24,5.37,10.0,96.68,96.83,3.96,170.56
6296,H,629.6,14.27,5.42,10.07,97.19,96.28,2.94,169.71
6297,H,629.7,14.23,5.49,10.09,97.32,95.85,2.57,168.4
6298,H,629.8,14.28,5.55,10.21,96.12,95.63,3.11,167.78
6299,H,629.9,14.29,5.58,10.31,95.18,95.58,2.57,167.56
6300,H,630.0,14.23,5.6,10.3,95.17,95.59,2.2,166.84
6301,H,630.1,14.21,5.62,10.27,95.0,95.71,2.18,166.46
6302,H,630.2,14.27,5.66,10.36,94.4,95.63,1.92,166.13
6303,H,630.3,14.24,5.69,10.41,94.41,96.0,2.53,165.81
6304,H,630.4,14.23,5.71,10.4,94.37,96.86,3.47,165.1
6305,H,630.5,14.31,5.72,10.41,93.45,98.05,2.83,164.53
6306,H,630.6,14.28,5.7,10.31,93.51,99.44,2.2,163.98
6307,H,630.7,14.25,5.68,10.19,94.45,101.29,2.4,163.61
6308,H,630.8,14.31,5.66,10.17,95.06,101.37,2.59,163.81
6309,H,630.9,14.33,5.62,10.13,96.06,100.83,2.91,164.37
6310,H,631.0,14.27,5.54,10.03,97.92,101.66,2.27,164.53
6311,H,631.1,14.25,5.47,9.91,98.63,101.98,2.17,165.17
6312,H,631.2,14.24,5.4,9.85,98.4,101.3,1.73,165.54
6313,H,631.3,14.17,5.35,9.81,98.46,101.38,2.29,165.23
6314,H,631.4,14.15,5.33,9.85,98.04,100.03,3.37,164.96
6315,H,631.5,14.17,5.34,9.95,97.12,97.96,4.37,165.1
6316,H,631.6,14.15,5.35,9.99,97.32,97.06,4.02,164.41
6317,H,631.7,14.12,5.38,10.01,97.53,95.97,4.55,164.63
6318,H,631.8,14.17,5.45,10.09,96.99,95.08,4.27,165.33
6319,H,631.9,14.23,5.52,10.24,95.94,94.55,4.16,166.19
6320,H,632.0,14.22,5.59,10.3,95.35,95.08,3.3,166.8
6321,H,632.1,14.26,5.65,10.36,94.57,95.13,2.44,166.47
6322,H,632.2,14.32,5.68,10.39,94.49,94.98,1.2,166.9
6323,H,632.3,14.28,5.7,10.37,95.67,95.28,0.32,167.95
6324,H,632.4,14.32,5.71,10.37,96.27,95.19,1.44,167.67
6325,H,632.5,14.34,5.7,10.36,96.31,94.45,1.18,167.93
6326,H,632.6,14.33,5.67,10.3,97.3,94.97,1.21,168.33
6327,H,632.7,14.27,5.61,10.27,96.97,95.29,0.85,168.73
6328,H,632.8,14.29,5.53,10.17,96.26,95.75,1.62,169.07
6329,H,632.9,14.23,5.43,10.08,96.09,96.38,2.18,169.73
6330,H,633.0,14.15,5.34,10.0,96.77,96.45,3.18,170.15
6331,H,633.1,14.15,5.28,9.95,96.82,95.73,4.97,170.2
6332,H,633.2,14.14,5.25,10.02,96.54,94.37,5.15,169.94
6333,H,633.3,14.07,5.25,9.97,96.88,94.11,5.0,169.87
6334,H,633.4,14.1,5.28,10.01,97.87,93.78,5.35,170.02
6335,H,633.5,14.18,5.33,10.05,97.7,93.34,4.85,170.86
6336,H,633.6,14.17,5.39,10.07,98.57,93.87,3.99,171.04
6337,H,633.7,14.19,5.44,10.06,99.47,94.66,2.26,170.28
6338,H,633.8,14.24,5.5,10.12,99.5,93.84,1.48,170.36
6339,H,633.9,14.29,5.56,10.2,99.67,93.5,1.4,169.6
6340,H,634.0,14.26,5.6,10.23,100.05,92.85,1.91,168.91
6341,H,634.1,14.31,5.64,10.3,99.13,92.29,1.87,169.17
6342,H,634.2,14.33,5.65,10.35,98.42,92.25,0.52,169.82
6343,H,634.3,14.29,5.65,10.32,98.52,92.92,1.58,169.04
6344,H,634.4,14.27,5.63,10.31,97.59,93.2,2.94,168.39
6345,H,634.5,14.28,5.6,10.26,96.77,93.72,3.15,168.45
6346,H,634.6,14.24,5.55,10.25,96.36,94.13,2.92,167.71
6347,H,634.7,14.19,5.5,10.18,96.42,94.36,2.84,166.87
6348,H,634.8,14.21,5.45,10.2,96.26,94.66,3.69,167.06
6349,H,634.9,14.15,5.38,10.04,97.08,95.71,3.63,166.78
6350,H,635.0,14.09,5.33,9.94,98.36,96.79,3.63,166.43
6351,H,635.1,14.12,5.31,9.85,99.1,97.39,2.61,166.51
6352,H,635.2,14.17,5.35,9.91,99.49,96.71,1.21,166.84
6353,H,635.3,14.16,5.41,9.96,100.44,96.01,0.76,166.45
6354,H,635.4,14.22,5.48,10.1,100.81,95.08,2.06,166.23
6355,H,635.5,14.3,5.55,10.13,101.42,94.28,3.89,164.98
6356,H,635.6,14.29,5.6,10.13,101.71,94.84,3.94,164.73
6357,H,635.7,14.26,5.62,10.13,102.18,95.07,2.27,165.18
6358,H,635.8,14.3,5.64,10.13,101.97,94.4,1.76,165.19
6359,H,635.9,14.29,5.64,10.2,100.72,93.85,2.47,164.7
6360,H,636.0,14.23,5.61,10.23,100.21,93.35,3.52,163.94
6361,H,636.1,14.23,5.59,10.28,99.15,91.64,3.12,163.82
6362,H,636.2,14.25,5.56,10.28,98.02,92.03,2.75,164.71
6363,H,636.3,14.19,5.51,10.19,98.53,93.43,2.27,165.81
6364,H,636.4,14.16,5.46,10.07,98.73,94.22,1.66,166.05
6365,H,636.5,14.2,5.43,10.05,97.59,94.91,1.22,166.71
6366,H,636.6,14.19,5.41,10.03,96.7,95.59,1.3,166.53
6367,H,636.7,14.21,5.42,10.15,95.61,94.86,1.81,166.93
6368,H,636.8,14.27,5.42,10.23,94.88,94.64,3.05,167.59
6369,H,636.9,14.25,5.4,10.15,94.98,95.33,3.61,168.61
6370,H,637.0,14.19,5.37,10.0,96.13,96.87,4.04,168.76
6371,H,637.1,14.2,5.35,9.93,97.08,97.75,3.59,169.11
6372,H,637.2,14.24,5.39,9.99,96.44,97.25,2.98,170.3
6373,H,637.3,14.21,5.44,10.08,95.27,97.53,2.03,170.8
6374,H,637.4,14.24,5.47,10.22,94.44,97.09,1.34,170.65
6375,H,637.5,14.24,5.49,10.23,93.65,96.55,1.2,170.29
6376,H,637.6,14.2,5.48,10.18,94.23,97.29,0.84,170.74
6377,H,637.7,14.16,5.48,10.09,94.9,97.65,1.34,170.87
6378,H,637.8,14.2,5.51,10.18,94.56,96.08,1.78,171.6
6379,H,637.9,14.23,5.53,10.25,93.58,96.12,3.1,171.85
6380,H,638.0,14.2,5.55,10.31,92.55,96.42,3.57,171.93
6381,H,638.1,14.26,5.55,10.35,92.03,95.98,4.39,172.6
6382,H,638.2,14.25,5.53,10.3,92.19,96.26,3.33,172.75
6383,H,638.3,14.22,5.5,10.19,92.79,97.5,3.49,173.09
6384,H,638.4,14.22,5.47,10.16,93.72,97.02,2.74,173.92
6385,H,638.5,14.25,5.45,10.14,93.5,96.87,2.76,174.32
6386,H,638.6,14.21,5.42,10.15,93.24,97.24,1.66,174.04
6387,H,638.7,14.22,5.39,10.16,92.27,97.57,1.38,174.18
6388,H,638.8,14.23,5.36,10.14,91.8,97.41,0.86,174.25
6389,H,638.9,14.19,5.32,10.06,92.52,97.75,2.25,173.48
6390,H,639.0,14.14,5.3,9.96,93.81,97.44,2.97,173.39
6391,H,639.1,14.19,5.32,10.07,94.12,95.86,3.83,173.78
6392,H,639.2,14.21,5.36,10.14,94.37,93.65,3.31,174.05
6393,H,639.3,14.18,5.4,10.24,93.78,92.86,3.31,174.05
6394,H,639.4,14.21,5.44,10.29,93.51,92.49,4.08,173.59
6395,H,639.5,14.24,5.47,10.34,93.98,91.56,4.05,173.11
6396,H,639.6,14.22,5.48,10.31,95.13,91.79,3.46,173.0
6397,H,639.7,14.17,5.49,10.25,95.78,91.77,1.63,172.67
6398,H,639.8,14.25,5.49,10.27,97.39,91.0,0.91,171.84
6399,H,639.9,14.24,5.5,10.21,99.09,90.34,1.08,171.71
6400,H,640.0,14.22,5.49,10.18,99.66,90.86,0.75,171.96
6401,H,640.1,14.26,5.47,10.2,99.73,91.34,0.06,171.9
6402,H,640.2,14.25,5.45,10.11,100.22,92.15,0.8,171.44
6403,H,640.3,14.2,5.42,10.02,100.83,93.57,1.88,171.14
6404,H,640.4,14.23,5.41,9.99,101.07,94.5,2.48,170.56
6405,H,640.5,14.26,5.43,10.03,100.8,93.59,2.82,169.86
6406,H,640.6,14.24,5.45,10.05,101.4,93.19,3.26,168.75
6407,H,640.7,14.21,5.47,10.08,101.42,93.32,3.34,167.5
6408,H,640.8,14.22,5.49,10.1,100.89,93.36,4.8,166.6
6409,H,640.9,14.2,5.5,10.11,100.89,93.58,3.18,165.96
6410,H,641.0,14.14,5.51,10.07,100.18,94.59,2.63,165.91
6411,H,641.1,14.18,5.54,10.15,99.42,95.5,2.19,165.79
6412,H,641.2,14.17,5.56,10.16,99.46,95.03,2.52,164.85
6413,H,641.3,14.17,5.59,10.15,100.27,94.97,1.61,163.34
6414,H,641.4,14.22,5.63,10.2,100.49,94.76,1.66,163.13
6415,H,641.5,14.3,5.65,10.23,100.09,94.87,1.28,162.98
6416,H,641.6,14.28,5.66,10.19,100.3,95.58,1.33,162.17
6417,H,641.7,14.33,5.64,10.12,100.73,96.25,1.36,161.98
6418,H,641.8,14.32,5.61,10.14,99.97,96.45,1.77,162.38
6419,H,641.9,14.3,5.56,10.04,100.28,96.82,1.67,162.5
6420,H,642.0,14.26,5.5,10.07,100.36,95.77,1.9,163.08
6421,H,642.1,14.24,5.43,9.99,99.71,94.93,2.38,163.47
6422,H,642.2,14.2,5.36,9.96,99.64,94.53,2.3,163.25
6423,H,642.3,14.17,5.31,9.95,98.98,95.04,1.65,163.88
6424,H,642.4,14.19,5.32,9.95,97.38,95.71,1.99,164.21
6425,H,642.5,14.21,5.33,10.0,96.15,96.71,1.97,164.53
6426,H,642.6,14.18,5.35,9.96,95.99,97.19,2.44,165.01
6427,H,642.7,14.18,5.38,9.99,95.99,97.39,2.51,165.68
6428,H,642.8,14.23,5.41,10.08,95.49,97.0,2.38,166.31
6429,H,642.9,14.22,5.47,10.14,94.9,96.85,2.21,167.19
6430,H,643.0,14.23,5.54,10.22,94.46,96.92,3.04,168.19
6431,H,643.1,14.29,5.59,10.31,93.5,97.54,3.52,169.09
6432,H,643.2,14.28,5.62,10.26,93.46,99.18,2.81,169.68
6433,H,643.3,14.23,5.63,10.18,93.97,100.74,3.06,170.42
6434,H,643.4,14.26,5.63,10.2,93.85,101.28,2.44,170.4
6435,H,643.5,14.26,5.61,10.22,93.95,100.34,2.82,170.47
6436,H,643.6,14.23,5.58,10.18,94.34,100.13,3.16,170.62
6437,H,643.7,14.2,5.53,10.18,93.4,100.02,2.5,170.92
6438,H,643.8,14.18,5.46,10.11,92.83,100.92,2.75,171.35
6439,H,643.9,14.15,5.4,10.04,92.04,102.29,4.25,172.38
6440,H,644.0,14.13,5.37,9.94,91.46,103.34,4.47,172.77
6441,H,644.1,14.18,5.39,10.06,91.09,102.37,4.2,173.51
6442,H,644.2,14.2,5.41,10.08,91.23,101.17,4.12,173.13
6443,H,644.3,14.21,5.43,10.11,92.07,99.61,4.34,172.09
6444,H,644.4,14.23,5.43,10.12,92.92,98.53,3.39,172.1
6445,H,644.5,14.23,5.43,10.14,92.66,97.35,2.67,171.92
6446,H,644.6,14.2,5.43,10.16,92.42,96.84,0.88,171.99
6447,H,644.7,14.19,5.41,10.18,91.65,96.35,0.91,172.09
6448,H,644.8,14.17,5.38,10.19,91.29,95.53,0.51,172.4
6449,H,644.9,14.13,5.34,10.15,91.43,93.94,0.99,172.67
6450,H,645.0,14.12,5.31,10.21,91.52,92.4,1.51,172.8
6451,H,645.1,14.11,5.28,10.18,91.48,91.29,2.4,172.85
6452,H,645.2,14.14,5.27,10.22,91.43,91.05,2.75,172.56
6453,H,645.3,14.16,5.27,10.17,91.51,91.5,3.79,172.1
6454,H,645.4,14.2,5.27,10.14,92.13,92.18,4.22,172.13
6455,H,645.5,14.22,5.27,10.07,93.78,93.26,4.32,172.43
6456,H,645.6,14.25,5.27,9.99,95.62,94.02,3.68,173.27
6457,H,645.7,14.26,5.28,9.97,97.24,94.31,2.97,174.07
6458,H,645.8,14.22,5.3,9.98,98.0,94.1,1.86,174.24
6459,H,645.9,14.24,5.34,10.04,99.16,93.74,1.49,174.22
6460,H,646.0,14.22,5.39,10.08,99.23,93.78,1.5,174.31
6461,H,646.1,14.21,5.44,10.09,99.41,94.18,1.1,174.05
6462,H,646.2,14.18,5.5,10.12,99.88,93.82,1.44,174.04
6463,H,646.3,14.21,5.58,10.18,99.74,93.52,4.2,173.16
6464,H,646.4,14.2,5.66,10.33,99.16,92.74,5.69,172.9
6465,H,646.5,14.21,5.73,10.41,98.68,92.32,6.37,172.56
6466,H,646.6,14.23,5.78,10.56,97.56,91.5,6.78,172.26
6467,H,646.7,14.26,5.81,10.62,96.45,91.41,6.41,172.4
6468,H,646.8,14.24,5.83,10.6,96.44,92.07,6.3,172.17
6469,H,646.9,14.25,5.83,10.53,96.87,93.0,5.94,171.54
