,Dimer ID,Time (ps),Mean Distance,Centroid Distance,Distance of Wing Roots,Angle of Wing1,Angle of Wing2,Theta_n,Theta_w
7549,N,754.9,7.0,5.47,7.0,74.75,85.16,4.48,40.41
7550,N,755.0,6.99,5.46,6.98,75.21,84.14,5.01,40.92
7551,N,755.1,7.04,5.46,6.96,75.48,84.07,2.73,41.27
7552,N,755.2,7.03,5.47,7.03,74.42,83.94,2.96,41.4
7553,N,755.3,7.06,5.5,7.18,72.94,84.7,3.3,42.51
7554,N,755.4,7.15,5.58,7.24,71.88,85.29,3.14,42.73
7555,N,755.5,7.19,5.63,7.33,71.74,85.02,3.55,43.0
7556,N,755.6,7.17,5.62,7.34,71.76,84.85,4.27,43.39
7557,N,755.7,7.14,5.6,7.33,72.23,84.7,5.31,42.85
7558,N,755.8,7.12,5.58,7.26,72.62,84.46,5.72,42.45
7559,N,755.9,7.09,5.56,7.18,72.44,84.28,6.3,42.14
7560,N,756.0,7.01,5.5,7.18,71.96,84.56,7.14,42.01
7561,N,756.1,6.96,5.45,7.08,72.42,83.75,7.87,41.16
7562,N,756.2,6.89,5.41,7.05,73.54,83.88,7.64,40.6
7563,N,756.3,6.85,5.4,6.99,74.72,83.32,8.89,39.91
7564,N,756.4,6.89,5.45,7.03,76.29,82.92,8.39,39.95
7565,N,756.5,6.9,5.48,6.97,76.9,82.59,7.88,39.44
7566,N,756.6,6.87,5.46,7.1,76.36,83.35,7.49,39.59
7567,N,756.7,6.85,5.45,6.99,76.72,84.12,5.96,38.89
7568,N,756.8,6.86,5.47,6.83,77.38,84.45,4.62,38.33
7569,N,756.9,6.9,5.5,6.94,78.07,84.41,4.49,39.52
7570,N,757.0,6.91,5.5,6.89,79.27,84.89,4.35,40.76
7571,N,757.1,6.93,5.53,6.93,80.24,84.14,3.98,40.23
7572,N,757.2,6.97,5.55,6.82,81.33,84.03,3.01,39.66
7573,N,757.3,7.01,5.59,7.06,81.95,84.95,3.55,40.81
7574,N,757.4,7.1,5.66,7.11,81.57,85.45,3.95,41.07
7575,N,757.5,7.15,5.68,7.15,82.08,85.67,4.64,41.1
7576,N,757.6,7.12,5.65,7.1,82.5,85.79,4.92,40.82
7577,N,757.7,7.11,5.59,7.06,82.04,84.05,4.28,41.25
7578,N,757.8,7.09,5.54,7.09,80.88,83.82,4.53,41.63
7579,N,757.9,7.06,5.48,7.02,79.11,84.78,5.26,41.88
7580,N,758.0,7.02,5.42,7.01,77.04,85.87,5.62,42.04
7581,N,758.1,6.98,5.35,6.93,76.04,86.35,4.96,41.58
7582,N,758.2,6.93,5.31,6.9,75.48,86.27,5.58,41.32
7583,N,758.3,6.96,5.32,6.95,75.29,85.08,5.12,41.69
7584,N,758.4,7.0,5.38,7.07,74.44,84.66,5.53,42.47
7585,N,758.5,7.07,5.46,7.14,73.45,84.87,6.41,42.8
7586,N,758.6,7.09,5.51,7.19,72.38,84.84,7.16,42.63
7587,N,758.7,7.11,5.56,7.28,71.59,84.71,7.53,43.04
7588,N,758.8,7.14,5.6,7.4,71.61,83.64,7.34,43.71
7589,N,758.9,7.12,5.62,7.37,71.98,83.05,7.14,43.35
7590,N,759.0,7.1,5.65,7.37,71.92,82.23,6.73,42.72
7591,N,759.1,7.06,5.64,7.31,72.06,81.62,6.69,42.1
7592,N,759.2,7.0,5.59,7.18,71.32,81.88,6.11,40.84
7593,N,759.3,6.93,5.56,7.18,69.22,82.6,6.31,40.18
7594,N,759.4,6.9,5.55,7.21,69.05,82.02,6.48,39.85
7595,N,759.5,6.86,5.53,7.07,69.38,81.51,5.4,38.96
7596,N,759.6,6.8,5.51,7.03,69.29,81.62,5.09,38.44
7597,N,759.7,6.78,5.52,7.0,70.03,81.43,4.31,37.61
7598,N,759.8,6.78,5.55,7.0,71.09,81.71,4.29,36.89
7599,N,759.9,6.8,5.58,7.02,69.78,82.6,3.65,36.69
7600,N,760.0,6.81,5.61,7.08,69.56,82.57,4.16,36.12
7601,N,760.1,6.83,5.63,7.09,70.39,82.69,3.98,36.08
7602,N,760.2,6.85,5.64,7.02,72.08,83.61,3.63,36.54
7603,N,760.3,6.9,5.66,7.12,73.57,83.76,3.95,37.45
7604,N,760.4,6.97,5.72,7.17,75.45,84.37,4.84,37.79
7605,N,760.5,7.03,5.76,7.2,75.58,85.45,5.03,37.77
7606,N,760.6,7.14,5.83,7.23,74.82,86.24,4.07,38.24
7607,N,760.7,7.22,5.88,7.54,74.42,86.57,3.43,40.16
7608,N,760.8,7.28,5.87,7.46,75.6,87.38,2.1,41.29
7609,N,760.9,7.28,5.8,7.37,76.53,88.31,0.77,41.69
7610,N,761.0,7.25,5.72,7.16,77.62,88.42,1.49,41.68
7611,N,761.1,7.22,5.65,7.1,77.9,88.14,2.17,41.94
7612,N,761.2,7.17,5.54,6.99,77.92,88.5,1.73,42.31
7613,N,761.3,7.1,5.43,7.04,77.42,88.91,2.56,42.77
7614,N,761.4,7.08,5.39,6.92,77.98,89.01,2.63,42.23
7615,N,761.5,7.08,5.37,6.8,78.66,90.48,2.12,41.92
7616,N,761.6,7.1,5.37,6.92,79.18,89.94,3.44,43.27
7617,N,761.7,7.16,5.42,7.05,78.83,88.06,5.09,43.69
7618,N,761.8,7.23,5.49,7.07,78.17,87.29,5.5,43.28
7619,N,761.9,7.22,5.5,7.1,76.51,87.21,5.38,43.52
7620,N,762.0,7.19,5.47,7.2,75.28,86.31,5.89,44.43
7621,N,762.1,7.19,5.48,7.26,74.97,88.01,7.09,44.75
7622,N,762.2,7.18,5.49,7.18,74.28,89.44,7.85,44.25
7623,N,762.3,7.12,5.45,7.11,74.44,88.77,9.08,43.7
7624,N,762.4,7.03,5.39,7.08,74.65,87.59,8.36,43.09
7625,N,762.5,6.99,5.38,7.12,74.5,86.21,8.89,43.01
7626,N,762.6,7.02,5.43,7.2,73.77,85.02,9.57,42.95
7627,N,762.7,7.02,5.46,7.08,73.71,84.22,9.04,42.1
7628,N,762.8,6.96,5.43,7.07,74.6,83.05,8.72,41.94
7629,N,762.9,6.91,5.4,7.06,75.29,81.96,7.92,41.76
7630,N,763.0,6.86,5.4,7.03,75.43,80.45,7.36,40.78
7631,N,763.1,6.85,5.43,7.07,76.32,79.55,8.03,40.67
7632,N,763.2,6.87,5.47,7.02,76.17,79.76,6.96,40.37
7633,N,763.3,6.85,5.5,7.02,76.14,79.68,5.92,39.79
7634,N,763.4,6.85,5.5,6.92,76.49,79.62,5.32,39.06
7635,N,763.5,6.85,5.52,6.99,77.05,80.52,4.69,39.15
7636,N,763.6,6.9,5.58,7.07,75.8,80.14,4.83,39.3
7637,N,763.7,6.99,5.67,7.12,75.72,79.94,5.24,39.43
7638,N,763.8,7.03,5.73,7.23,76.09,80.57,4.66,39.74
7639,N,763.9,7.03,5.76,7.23,76.57,81.39,3.89,39.77
7640,N,764.0,7.07,5.77,7.31,76.2,81.4,4.42,39.45
7641,N,764.1,7.08,5.77,7.25,76.3,82.74,3.87,38.91
7642,N,764.2,7.11,5.77,7.31,75.86,83.67,4.16,39.32
7643,N,764.3,7.13,5.76,7.24,75.43,83.72,3.88,39.26
7644,N,764.4,7.09,5.69,7.17,74.88,84.21,3.68,38.89
7645,N,764.5,7.07,5.62,7.08,75.2,85.7,3.69,38.99
7646,N,764.6,7.09,5.61,7.11,73.95,87.39,2.81,39.71
7647,N,764.7,7.15,5.63,7.07,73.58,88.29,2.04,40.62
7648,N,764.8,7.16,5.63,7.09,73.22,89.09,2.55,40.89
7649,N,764.9,7.15,5.59,7.13,72.57,89.18,3.23,41.03
7650,N,765.0,7.12,5.57,7.17,72.31,89.0,3.21,41.82
7651,N,765.1,7.17,5.6,7.08,73.26,89.57,3.32,41.9
7652,N,765.2,7.22,5.63,7.15,73.14,89.91,2.86,42.33
7653,N,765.3,7.2,5.61,7.23,72.97,89.1,2.93,42.94
7654,N,765.4,7.18,5.57,7.19,73.45,88.65,3.47,42.93
7655,N,765.5,7.15,5.54,7.16,74.19,87.99,3.95,42.55
7656,N,765.6,7.14,5.53,7.2,74.02,87.09,5.99,42.68
7657,N,765.7,7.14,5.54,7.2,74.66,86.71,6.84,42.82
7658,N,765.8,7.11,5.51,7.21,74.96,86.2,8.76,42.79
7659,N,765.9,7.06,5.46,7.15,74.58,85.16,9.05,42.57
7660,N,766.0,6.99,5.38,7.14,74.25,84.12,9.23,42.7
7661,N,766.1,6.93,5.31,7.07,74.02,83.43,9.48,42.8
7662,N,766.2,6.91,5.3,7.07,73.14,84.13,10.07,42.87
7663,N,766.3,6.9,5.3,7.0,72.32,84.76,11.2,42.26
7664,N,766.4,6.9,5.31,6.99,73.16,85.06,10.52,42.5
7665,N,766.5,6.89,5.32,7.0,72.7,85.25,9.77,42.45
7666,N,766.6,6.88,5.35,7.07,71.89,84.29,9.76,42.14
7667,N,766.7,6.92,5.4,7.07,72.96,83.68,8.88,41.86
7668,N,766.8,6.94,5.46,7.03,73.83,83.89,8.78,42.01
7669,N,766.9,6.96,5.52,7.12,73.95,84.72,9.06,42.06
7670,N,767.0,6.97,5.55,7.08,76.14,84.26,7.88,41.55
7671,N,767.1,6.96,5.58,7.1,78.23,84.02,6.9,40.57
7672,N,767.2,6.98,5.63,7.09,78.7,83.12,5.58,39.79
7673,N,767.3,6.99,5.64,7.11,80.39,82.67,5.39,39.72
7674,N,767.4,7.01,5.62,7.01,81.73,81.98,5.05,39.44
7675,N,767.5,6.99,5.6,7.01,82.19,82.23,4.38,39.62
7676,N,767.6,6.97,5.56,6.96,82.85,82.55,3.47,39.2
7677,N,767.7,7.0,5.55,6.84,83.69,82.87,3.65,38.28
7678,N,767.8,7.0,5.56,6.98,83.04,82.7,3.61,39.01
7679,N,767.9,7.02,5.56,6.99,82.12,83.05,3.02,39.81
7680,N,768.0,7.07,5.56,6.91,82.16,84.42,2.18,40.06
7681,N,768.1,7.05,5.53,6.86,81.91,85.06,0.84,40.14
7682,N,768.2,7.06,5.53,7.0,79.61,86.43,0.37,41.22
7683,N,768.3,7.17,5.6,7.08,78.16,87.17,2.32,41.8
7684,N,768.4,7.23,5.66,7.18,76.44,87.34,2.41,42.38
7685,N,768.5,7.25,5.67,7.28,74.73,86.76,3.03,42.76
7686,N,768.6,7.27,5.66,7.32,73.9,87.25,4.6,42.9
7687,N,768.7,7.25,5.63,7.26,73.69,88.34,5.07,43.01
7688,N,768.8,7.24,5.61,7.3,72.35,89.09,6.19,43.56
7689,N,768.9,7.24,5.59,7.29,70.37,88.6,7.01,43.19
7690,N,769.0,7.18,5.54,7.25,68.84,88.24,8.09,42.9
7691,N,769.1,7.09,5.49,7.25,68.2,87.66,8.04,42.04
7692,N,769.2,7.03,5.45,7.19,67.98,87.14,7.28,41.37
7693,N,769.3,6.98,5.43,7.07,68.95,86.88,7.13,40.52
7694,N,769.4,6.95,5.48,7.11,70.61,86.89,7.13,40.44
7695,N,769.5,6.97,5.54,7.11,71.5,86.55,6.9,40.02
7696,N,769.6,6.9,5.54,7.14,72.1,85.62,6.93,39.76
7697,N,769.7,6.87,5.53,7.09,73.71,84.83,6.54,38.9
7698,N,769.8,6.87,5.59,7.08,75.93,84.92,6.74,37.84
7699,N,769.9,6.93,5.66,7.1,76.76,84.7,7.17,37.7
7700,N,770.0,6.92,5.67,7.09,78.66,83.91,6.71,37.97
7701,N,770.1,6.89,5.67,7.05,79.7,82.77,5.77,37.5
7702,N,770.2,6.89,5.65,6.97,78.92,82.53,4.11,37.59
7703,N,770.3,6.88,5.61,6.98,78.9,82.34,2.18,38.41
7704,N,770.4,6.94,5.62,7.01,78.93,82.16,1.21,39.57
7705,N,770.5,6.95,5.61,6.93,78.09,82.44,0.23,40.13
7706,N,770.6,6.92,5.54,6.86,78.57,82.77,0.24,40.02
7707,N,770.7,6.93,5.49,6.83,78.68,82.19,1.34,39.61
7708,N,770.8,6.92,5.45,6.97,78.16,82.05,3.1,40.03
7709,N,770.9,6.93,5.42,6.96,77.14,82.44,4.86,40.21
7710,N,771.0,6.95,5.4,6.93,77.8,83.4,6.04,40.39
7711,N,771.1,6.99,5.4,6.98,77.25,83.65,7.02,41.69
7712,N,771.2,7.04,5.41,7.13,77.68,83.26,8.01,43.11
7713,N,771.3,7.14,5.47,7.26,77.6,82.21,9.24,44.27
7714,N,771.4,7.23,5.55,7.35,77.11,81.91,9.42,44.96
7715,N,771.5,7.3,5.62,7.47,75.79,82.32,9.11,45.3
7716,N,771.6,7.35,5.63,7.44,74.86,82.8,9.59,45.37
7717,N,771.7,7.3,5.59,7.45,73.8,83.65,9.04,45.6
7718,N,771.8,7.25,5.55,7.4,74.27,84.43,8.39,45.45
7719,N,771.9,7.2,5.52,7.3,73.57,85.31,7.55,44.87
7720,N,772.0,7.11,5.46,7.16,73.51,85.28,6.89,44.11
7721,N,772.1,7.02,5.42,7.1,73.51,85.09,5.9,43.6
7722,N,772.2,6.98,5.44,7.07,73.41,84.81,5.6,42.56
7723,N,772.3,6.97,5.46,6.98,72.97,84.93,3.56,41.2
7724,N,772.4,6.91,5.46,6.93,73.4,85.14,2.89,39.99
7725,N,772.5,6.88,5.46,6.93,73.36,85.95,3.13,39.14
7726,N,772.6,6.84,5.47,6.91,73.05,85.32,3.28,38.87
7727,N,772.7,6.85,5.5,6.91,73.01,84.79,4.08,38.37
7728,N,772.8,6.8,5.53,6.99,73.9,85.88,6.45,37.91
7729,N,772.9,6.8,5.57,7.01,73.73,87.02,5.58,37.43
7730,N,773.0,6.84,5.63,7.02,73.74,86.6,6.1,36.58
7731,N,773.1,6.88,5.7,7.1,74.12,87.63,7.22,36.21
7732,N,773.2,6.91,5.77,7.19,73.58,89.02,6.5,36.11
7733,N,773.3,6.95,5.8,7.21,72.69,88.02,5.57,35.92
7734,N,773.4,6.93,5.77,7.21,72.76,87.17,5.21,36.68
7735,N,773.5,6.87,5.71,7.15,72.65,87.46,4.28,37.48
7736,N,773.6,6.9,5.68,7.12,72.22,87.65,4.88,37.89
7737,N,773.7,6.91,5.64,7.09,72.32,87.51,5.39,38.48
7738,N,773.8,6.92,5.62,7.1,72.67,86.47,5.6,38.95
7739,N,773.9,6.93,5.59,7.02,73.68,85.6,5.08,38.24
7740,N,774.0,6.94,5.57,7.07,74.9,84.36,5.72,38.26
7741,N,774.1,6.99,5.58,7.09,75.47,84.4,6.0,38.74
7742,N,774.2,7.04,5.6,7.15,76.13,85.03,6.02,39.86
7743,N,774.3,7.1,5.59,7.07,77.36,84.82,4.66,41.16
7744,N,774.4,7.1,5.55,7.18,77.31,83.96,4.14,42.43
7745,N,774.5,7.13,5.53,7.11,78.11,83.85,2.62,42.88
7746,N,774.6,7.17,5.52,7.09,78.42,83.31,1.49,43.37
7747,N,774.7,7.21,5.53,7.08,78.38,82.62,1.41,43.93
7748,N,774.8,7.28,5.57,7.07,78.17,83.95,1.27,43.78
7749,N,774.9,7.29,5.59,7.14,79.3,84.93,1.67,43.74
7750,N,775.0,7.28,5.56,7.14,79.68,84.58,1.58,44.15
7751,N,775.1,7.26,5.53,7.21,79.55,83.72,0.89,44.68
7752,N,775.2,7.23,5.51,7.14,79.93,83.09,0.84,44.91
7753,N,775.3,7.2,5.48,7.14,80.19,83.02,2.4,44.73
7754,N,775.4,7.19,5.44,7.05,78.95,83.11,2.89,44.05
7755,N,775.5,7.12,5.4,7.0,79.13,82.75,3.67,43.56
7756,N,775.6,7.06,5.39,6.99,78.59,82.75,4.97,42.95
7757,N,775.7,7.03,5.39,6.98,77.72,82.61,5.94,41.88
7758,N,775.8,6.98,5.37,7.01,77.36,83.61,7.39,41.68
7759,N,775.9,6.92,5.35,7.02,77.48,84.46,8.89,41.93
7760,N,776.0,6.92,5.35,6.99,77.21,85.13,9.15,42.18
7761,N,776.1,6.91,5.36,7.01,75.91,86.49,9.42,41.94
7762,N,776.2,6.88,5.37,7.02,73.69,87.2,9.86,41.85
7763,N,776.3,6.93,5.44,7.12,72.62,86.56,10.45,41.73
7764,N,776.4,6.98,5.5,7.12,70.83,86.19,9.53,41.18
7765,N,776.5,6.97,5.53,7.23,70.79,86.55,9.7,41.34
7766,N,776.6,6.94,5.52,7.11,72.51,86.65,9.04,41.42
7767,N,776.7,6.92,5.51,7.11,73.38,87.28,8.43,40.89
7768,N,776.8,6.88,5.51,7.06,73.67,87.79,9.05,40.35
7769,N,776.9,6.86,5.53,7.05,73.39,87.58,8.84,39.67
7770,N,777.0,6.89,5.56,7.09,73.0,86.47,7.56,38.66
7771,N,777.1,6.9,5.58,7.11,73.24,86.19,6.82,38.06
7772,N,777.2,6.92,5.61,7.02,74.86,86.34,5.31,37.34
7773,N,777.3,6.95,5.65,6.96,76.45,87.04,3.9,36.94
7774,N,777.4,6.97,5.67,7.0,77.37,87.17,2.37,37.26
7775,N,777.5,6.96,5.68,7.04,76.58,87.47,1.08,37.56
7776,N,777.6,6.98,5.68,7.05,76.35,87.59,0.34,37.42
7777,N,777.7,7.0,5.68,7.06,76.16,87.82,1.33,37.94
7778,N,777.8,7.03,5.69,7.03,76.21,88.15,1.24,37.59
7779,N,777.9,7.09,5.74,7.06,76.91,87.48,1.89,37.76
7780,N,778.0,7.17,5.8,7.12,76.64,86.11,1.71,38.08
7781,N,778.1,7.2,5.83,7.26,75.62,85.69,1.11,38.78
7782,N,778.2,7.23,5.82,7.36,75.17,85.64,1.12,39.3
7783,N,778.3,7.23,5.81,7.29,75.37,85.97,1.18,39.9
7784,N,778.4,7.23,5.78,7.29,74.52,85.61,2.96,40.85
7785,N,778.5,7.2,5.72,7.3,74.0,84.47,3.52,41.69
7786,N,778.6,7.18,5.67,7.21,73.6,83.33,3.86,41.59
7787,N,778.7,7.14,5.62,7.18,72.75,81.72,3.13,41.25
7788,N,778.8,7.1,5.56,7.17,71.33,80.63,2.13,41.64
7789,N,778.9,7.03,5.48,7.18,71.21,80.54,3.44,42.21
7790,N,779.0,6.99,5.43,7.07,71.64,80.93,5.02,41.99
7791,N,779.1,7.01,5.43,7.12,72.4,81.64,6.2,42.39
7792,N,779.2,6.97,5.44,7.13,73.0,81.8,7.41,42.72
7793,N,779.3,6.96,5.45,7.16,74.3,79.99,8.76,42.06
7794,N,779.4,6.97,5.47,7.23,74.37,78.31,9.55,42.18
7795,N,779.5,6.95,5.46,7.21,74.89,78.45,10.61,42.48
7796,N,779.6,6.92,5.45,7.15,75.89,79.64,11.36,42.32
7797,N,779.7,6.91,5.44,7.01,77.14,80.62,10.64,41.74
7798,N,779.8,6.89,5.4,7.03,76.82,81.43,10.41,42.37
7799,N,779.9,6.83,5.37,7.1,77.58,81.65,10.85,42.34
7800,N,780.0,6.87,5.4,7.01,78.86,82.33,9.74,41.68
7801,N,780.1,6.87,5.41,6.97,79.14,83.15,9.46,40.78
7802,N,780.2,6.91,5.42,6.92,79.05,85.08,8.44,40.61
7803,N,780.3,6.91,5.4,6.97,79.67,86.59,8.07,40.84
7804,N,780.4,6.91,5.36,6.85,78.38,87.09,7.04,40.7
7805,N,780.5,6.91,5.33,6.8,77.75,87.66,5.37,41.19
7806,N,780.6,6.92,5.33,6.82,77.77,88.03,3.97,41.94
7807,N,780.7,6.95,5.34,6.89,77.73,88.39,5.36,42.39
7808,N,780.8,7.01,5.38,6.89,78.73,89.34,6.12,42.36
7809,N,780.9,7.03,5.4,6.87,79.42,89.4,6.7,42.32
7810,N,781.0,7.06,5.44,6.96,79.99,89.68,6.52,42.36
7811,N,781.1,7.13,5.49,7.07,79.65,90.31,6.36,42.59
7812,N,781.2,7.2,5.55,7.18,78.45,89.39,6.38,42.69
7813,N,781.3,7.27,5.6,7.21,78.25,88.59,6.13,43.34
7814,N,781.4,7.31,5.62,7.26,77.69,88.55,6.49,43.83
7815,N,781.5,7.29,5.61,7.27,76.26,88.76,5.68,43.85
7816,N,781.6,7.28,5.6,7.27,76.32,88.74,5.41,43.33
7817,N,781.7,7.28,5.63,7.3,75.81,88.45,4.36,43.07
7818,N,781.8,7.26,5.65,7.27,74.71,88.07,3.37,42.61
7819,N,781.9,7.23,5.64,7.32,73.19,87.79,3.41,42.14
7820,N,782.0,7.21,5.66,7.25,72.91,87.19,2.38,41.44
7821,N,782.1,7.11,5.62,7.2,72.21,86.34,2.43,40.72
7822,N,782.2,7.07,5.61,7.09,71.68,85.6,2.37,39.7
7823,N,782.3,7.04,5.64,7.15,71.36,84.44,2.33,39.95
7824,N,782.4,7.01,5.64,7.2,71.51,83.5,3.46,39.8
7825,N,782.5,6.95,5.64,7.16,70.89,82.76,2.98,38.69
7826,N,782.6,6.9,5.64,7.03,71.8,81.95,2.59,37.25
7827,N,782.7,6.86,5.64,7.09,71.5,81.58,2.79,36.72
7828,N,782.8,6.83,5.63,7.05,71.24,80.83,3.4,36.58
7829,N,782.9,6.8,5.61,7.03,70.99,78.88,4.11,36.54
7830,N,783.0,6.74,5.58,7.0,71.45,78.47,4.39,36.58
7831,N,783.1,6.75,5.56,7.03,71.44,78.52,4.97,37.05
7832,N,783.2,6.73,5.53,7.05,72.13,77.92,5.3,37.58
7833,N,783.3,6.77,5.54,7.16,72.79,78.21,7.26,38.53
7834,N,783.4,6.84,5.59,7.13,73.31,78.88,7.64,38.79
7835,N,783.5,6.9,5.61,7.17,73.37,79.12,7.88,38.92
7836,N,783.6,6.93,5.59,7.22,74.13,78.78,9.32,39.89
7837,N,783.7,6.9,5.53,7.23,74.63,80.14,9.6,40.51
7838,N,783.8,6.92,5.47,7.11,75.15,81.62,9.03,41.2
7839,N,783.9,6.92,5.41,7.07,74.94,82.66,9.09,42.0
7840,N,784.0,6.95,5.39,6.96,75.11,84.39,8.2,42.34
7841,N,784.1,6.99,5.4,7.01,75.16,85.89,7.7,42.55
7842,N,784.2,7.05,5.42,7.11,75.55,85.83,7.47,43.52
7843,N,784.3,7.11,5.44,7.15,75.64,87.24,6.2,43.29
7844,N,784.4,7.15,5.48,7.09,76.03,89.46,4.85,42.79
7845,N,784.5,7.23,5.53,7.09,76.18,91.15,4.91,43.0
7846,N,784.6,7.24,5.54,7.09,76.01,91.88,4.87,43.37
7847,N,784.7,7.23,5.51,7.06,76.86,92.34,4.07,43.48
7848,N,784.8,7.18,5.47,7.04,78.08,92.3,3.57,43.18
7849,N,784.9,7.16,5.48,6.99,78.95,92.18,3.44,42.64
7850,N,785.0,7.2,5.54,7.0,80.04,91.92,3.94,42.31
7851,N,785.1,7.2,5.59,7.02,81.11,92.25,4.35,42.23
7852,N,785.2,7.2,5.63,7.11,81.48,91.15,4.0,41.78
7853,N,785.3,7.2,5.64,7.1,82.05,89.28,2.77,41.14
7854,N,785.4,7.14,5.63,7.11,81.94,87.73,2.66,40.84
7855,N,785.5,7.12,5.64,7.11,82.2,86.88,3.13,40.79
7856,N,785.6,7.12,5.64,7.08,81.4,86.86,2.98,40.72
7857,N,785.7,7.05,5.6,7.04,80.82,86.8,3.42,40.46
7858,N,785.8,6.98,5.55,6.97,79.73,85.91,3.92,39.59
7859,N,785.9,6.9,5.52,6.96,77.97,84.3,3.63,38.99
7860,N,786.0,6.89,5.52,7.01,76.01,83.44,4.84,38.82
7861,N,786.1,6.88,5.51,6.98,75.07,82.89,5.1,38.97
7862,N,786.2,6.82,5.47,6.99,73.41,81.98,5.49,38.87
7863,N,786.3,6.79,5.44,6.96,72.47,81.88,6.34,39.17
7864,N,786.4,6.81,5.46,7.06,70.89,81.2,7.16,39.64
7865,N,786.5,6.87,5.53,7.14,69.59,79.85,7.82,40.08
7866,N,786.6,6.91,5.59,7.37,69.08,79.19,10.57,40.62
7867,N,786.7,6.97,5.64,7.38,68.96,78.86,10.13,40.76
7868,N,786.8,6.97,5.65,7.36,69.05,78.95,9.34,40.34
7869,N,786.9,6.98,5.62,7.32,69.66,79.83,8.88,40.09
7870,N,787.0,6.96,5.59,7.24,69.62,80.65,7.52,39.8
7871,N,787.1,6.97,5.57,7.24,70.4,81.25,6.95,40.68
7872,N,787.2,6.96,5.53,7.18,70.68,81.4,6.5,40.79
7873,N,787.3,6.94,5.49,7.12,71.59,81.68,4.32,40.56
7874,N,787.4,6.94,5.47,6.99,73.0,84.09,2.97,40.28
7875,N,787.5,7.02,5.51,7.02,75.1,84.91,2.34,40.71
7876,N,787.6,7.1,5.58,7.08,76.63,84.44,1.71,40.66
7877,N,787.7,7.15,5.62,7.1,77.69,85.47,2.06,40.77
7878,N,787.8,7.18,5.63,7.17,78.75,86.67,1.24,40.93
7879,N,787.9,7.2,5.63,7.12,79.99,87.03,0.55,41.18
7880,N,788.0,7.25,5.64,7.15,81.05,88.11,0.91,41.96
7881,N,788.1,7.28,5.64,7.09,81.62,89.16,1.46,42.76
7882,N,788.2,7.28,5.61,7.1,81.39,90.04,2.5,43.17
7883,N,788.3,7.27,5.57,7.01,80.88,90.63,1.15,42.86
7884,N,788.4,7.28,5.58,7.02,80.38,91.77,0.97,42.5
7885,N,788.5,7.31,5.6,7.14,79.65,92.65,1.98,43.35
7886,N,788.6,7.32,5.58,7.19,78.64,93.89,3.11,43.94
7887,N,788.7,7.29,5.56,7.11,77.93,94.84,3.35,43.45
7888,N,788.8,7.29,5.55,7.03,77.11,94.56,3.7,43.38
7889,N,788.9,7.23,5.53,7.13,75.64,92.96,5.12,43.87
7890,N,789.0,7.19,5.5,7.2,74.75,92.75,6.2,43.68
7891,N,789.1,7.15,5.49,7.14,74.58,92.12,6.83,42.94
7892,N,789.2,7.11,5.51,7.15,74.89,91.65,8.16,42.09
7893,N,789.3,7.07,5.53,7.08,75.46,91.63,8.03,40.95
7894,N,789.4,6.99,5.52,7.1,75.87,90.09,9.52,40.27
7895,N,789.5,6.94,5.52,7.13,76.37,87.47,10.29,39.95
7896,N,789.6,6.88,5.51,7.09,76.17,86.01,9.21,40.07
7897,N,789.7,6.79,5.46,6.96,76.37,84.5,8.05,39.23
7898,N,789.8,6.75,5.45,6.91,76.51,83.98,8.29,38.72
7899,N,789.9,6.74,5.46,6.93,76.11,83.13,7.57,38.31
7900,N,790.0,6.76,5.49,6.91,75.67,82.76,6.48,38.11
7901,N,790.1,6.76,5.51,6.94,75.47,81.48,6.25,37.62
7902,N,790.2,6.77,5.53,7.05,74.51,80.15,6.14,37.46
7903,N,790.3,6.79,5.53,6.97,74.39,79.65,4.38,37.73
7904,N,790.4,6.77,5.49,6.98,74.62,79.51,4.07,38.48
7905,N,790.5,6.76,5.46,6.95,74.16,79.19,4.28,38.79
7906,N,790.6,6.79,5.48,6.95,73.34,79.39,3.82,39.08
7907,N,790.7,6.86,5.52,7.07,72.74,79.33,4.57,39.93
7908,N,790.8,6.92,5.56,7.17,72.04,79.18,5.87,40.46
7909,N,790.9,6.97,5.6,7.19,71.91,79.36,5.77,40.15
7910,N,791.0,7.05,5.63,7.28,71.6,80.63,6.66,40.66
7911,N,791.1,7.1,5.63,7.29,72.14,81.93,6.34,41.46
7912,N,791.2,7.1,5.61,7.36,71.99,82.5,7.16,41.89
7913,N,791.3,7.16,5.61,7.31,71.49,83.71,6.69,41.73
7914,N,791.4,7.18,5.59,7.35,70.96,83.75,5.85,42.79
7915,N,791.5,7.18,5.56,7.34,71.29,84.04,4.92,43.47
7916,N,791.6,7.16,5.52,7.2,71.8,84.75,2.73,42.68
7917,N,791.7,7.17,5.51,7.04,73.14,85.71,1.3,42.25
7918,N,791.8,7.19,5.54,7.08,75.48,86.27,0.7,42.46
7919,N,791.9,7.18,5.56,7.04,76.98,87.63,0.09,42.31
7920,N,792.0,7.19,5.59,7.08,78.72,88.41,0.2,41.77
7921,N,792.1,7.2,5.63,7.03,80.48,89.24,1.58,41.35
7922,N,792.2,7.2,5.67,7.14,81.45,89.8,2.09,41.93
7923,N,792.3,7.2,5.69,7.08,82.42,90.69,1.8,41.42
7924,N,792.4,7.21,5.7,7.04,82.8,90.64,1.64,40.66
